Row,ic_E,ic_dE
24289,928.93493,440.06210
24290,822.20172,439.05404
24291,1046.7991,484.29766
24292,489.80377,512.19421
24293,386.63073,545.95422
24294,879.43438,446.22351
24295,1035.3712,462.07437
24296,504.54284,506.45364
24297,390.13998,534.10955
24298,1036.4281,484.33303
24299,1041.2260,467.36129
24300,920.41204,449.27813
24301,1046.1047,461.70278
24302,455.77932,511.05380
24303,412.20373,534.68762
24304,922.30938,456.82959
24305,965.55059,447.79391
24306,434.13131,514.77069
24307,463.12869,512.42150
24308,929.70849,451.30523
24309,450.22186,498.78939
24310,1009.7653,484.00680
24311,1054.2850,470.75943
24312,905.51867,445.89102
24313,921.12292,450.46823
24314,1040.5443,465.49533
24315,1055.6467,490.87353
24316,879.98724,445.19393
24317,869.62622,404.79943
24318,530.32397,528.18847
24319,452.44549,520.14294
24320,871.01825,457.51486
24321,919.85424,452.38153
24322,1038.3806,457.61496
24323,929.07141,451.24020
24324,1041.4777,511.14349
24325,1061.6312,478.07235
24326,1032.3006,475.95083
24327,448.03546,511.13888
24328,408.77981,509.72232
24329,703.84448,435.01525
24330,454.83593,518.86206
24331,315.94299,548.47876
24332,1023.7235,462.90875
24333,415.73321,537.77661
24334,449.99621,524.34387
24335,910.89837,449.52804
24336,1050.7829,474.53256
24337,515.36340,512.93304
24338,497.23611,525.05029
24339,1030.0937,471.70141
24340,908.72161,444.12616
24341,933.27148,464.23767
24342,954.612,451.51474
24343,421.45065,512.71325
24344,408.00637,544.42297
24345,1025.5339,497.5112
24346,886.46624,455.17810
24347,1028.5411,465.93286
24348,416.23059,540.34204
24349,420.39895,537.66223
24350,1003.4672,472.87298
24351,910.76800,445.70919
24352,896.92779,462.98556
24353,942.99871,453.40887
24354,1061.6964,476.78366
24355,1006.5857,483.33822
24356,948.10412,438.91122
24357,441.22644,533.85455
24358,1017.3736,466.01907
24359,470.43219,512.45147
24360,1050.2260,481.09069
24361,833.23040,475.86416
24362,817.23345,465.51663
24363,1058.1270,512.55340
24364,283.1362,567.32775
24365,1029.3475,453.15304
24366,1029.9050,480.29370
24367,1034.7879,471.15686
24368,476.10022,502.23474
24369,1037.8614,487.28857
24370,931.04156,429.24923
24371,930.33056,434.00524
24372,1029.6827,470.19146
24373,915.16876,436.74606
24374,1061.9627,466.48532
24375,912.36193,467.29888
24376,1028.3765,478.97369
24377,920.30719,440.65441
24378,549.88580,510.16806
24379,1033.7020,501.54675
24380,460.37771,521.70794
24381,407.56628,516.87847
24382,411.74032,514.99096
24383,402.54534,547.97924
24384,1041.9073,472.42279
24385,421.15167,530.28442
24386,1044.4062,473.41345
24387,944.09283,442.56576
24388,429.89605,546.27648
24389,1043.1928,485.06289
24390,1024.1030,491.83151
24391,406.98187,536.76428
24392,359.81219,546.00634
24393,410.16751,531.66101
24394,1035.8387,472.06481
24395,874.71752,447.07745
24396,1049.6190,488.45770
24397,434.81213,530.27777
24398,438.77609,538.69708
24399,1027.8820,467.17175
24400,431.14602,537.22576
24401,502.17627,513.89819
24402,891.03137,476.66598
24403,406.87799,540.25976
24404,1046.3610,482.73452
24405,1047.2727,469.36999
24406,445.24704,533.20312
24407,874.66589,462.69723
24408,892.54296,450.73635
24409,888.77441,454.00714
24410,882.98358,447.69162
24411,432.00228,520.09527
24412,542.72222,504.00061
24413,916.05566,459.88046
24414,1060.1452,478.11080
24415,853.96167,460.05905
24416,1032.2677,495.94119
24417,1030.4880,476.60772
24418,1049.6783,478.90164
24419,933.38909,442.41940
24420,460.45996,521.42407
24421,465.02594,521.07507
24422,540.34143,516.97601
24423,1021.1455,491.43756
24424,1059.2141,483.12072
24425,1035.3682,483.08578
24426,1020.8428,478.56225
24427,1037.4852,451.57724
24428,359.48260,532.72332
24429,1027.0927,490.53482
24430,436.58834,516.90191
24431,932.24047,455.92272
24432,414.69976,521.95678
24433,1031.6759,466.64025
24434,1038.7501,484.11175
24435,223.89648,444.03991
24436,412.57049,545.70831
24437,758.14984,482.58947
24438,821.28436,454.67929
24439,1043.4976,468.06137
24440,422.78787,520.49920
24441,812.2323,379.55621
24442,1040.4389,461.32052
24443,926.63488,456.18331
24444,433.67752,528.90161
24445,448.53292,513.24121
24446,1007.8142,512.64666
24447,472.54434,506.12896
24448,807.67279,399.50311
24449,946.97686,430.43658
24450,1021.7816,492.66415
24451,925.64929,454.90475
24452,897.40313,430.71246
24453,925.30304,440.47518
24454,902.45111,440.65231
24455,211.48100,436.75402
24456,1061.5943,473.23306
24457,1034.4497,481.26782
24458,435.66091,523.52874
24459,452.34149,508.24810
24460,391.79553,561.73675
24461,909.86859,449.29861
24462,439.35907,524.45416
24463,911.27325,437.02667
24464,328.20733,545.54785
24465,1057.4700,469.86572
24466,922.41461,440.31652
24467,445.22186,532.80499
24468,959.49047,446.03097
24469,514.03680,507.20764
24470,927.59295,454.12085
24471,938.18902,455.47857
24472,410.35247,531.90869
24473,880.25116,451.25076
24474,1038.0496,483.31069
24475,899.12579,457.79602
24476,893.5047,460.03454
24477,421.34042,531.69543
24478,945.47271,437.37936
24479,537.76232,525.93933
24480,497.60717,501.80987
24481,235.63462,477.49890
24482,1028.4810,475.87942
24483,433.58346,547.32965
24484,945.16021,457.29562
24485,368.45904,529.51489
24486,1006.3092,482.02545
24487,386.77163,547.26513
24488,912.03051,441.70135
24489,486.03439,525.45752
24490,1028.7802,480.00714
24491,472.02511,516.18335
24492,1058.1496,480.40155
24493,1034.5373,473.81942
24494,488.86203,519.31085
24495,484.77490,531.43890
24496,881.30645,472.09161
24497,411.82638,521.35168
24498,461.11990,508.04418
24499,883.59143,458.43176
24500,946.76629,443.30139
24501,440.14694,537.17327
24502,859.11956,452.26681
24503,940.72351,458.61651
24504,904.26873,456.80404
24505,472.43545,519.76428
24506,435.98422,513.46106
24507,946.07147,448.09143
24508,681.08142,438.32116
24509,1034.9959,487.60247
24510,893.45440,434.70690
24511,940.05206,435.04138
24512,932.09094,461.26181
24513,884.97387,442.98266
24514,1037.1522,494.61880
24515,906.42211,439.14004
24516,909.24816,415.50772
24517,457.67416,529.13519
24518,498.99005,515.56689
24519,918.69769,445.45263
24520,1044.9963,487.88937
24521,323.78936,558.05224
24522,430.61578,525.65777
24523,886.19061,452.46414
24524,926.51324,456.67062
24525,967.79772,479.53665
24526,956.06329,449.91775
24527,1004.6787,492.31747
24528,931.30529,459.32968
24529,398.72512,539.01110
24530,422.91009,543.68890
24531,725.21734,484.25647
24532,1006.1639,458.95489
24533,1058.5059,463.35199
24534,1054.3934,476.55792
24535,421.73117,524.50830
24536,885.96917,468.46630
24537,1027.7017,465.91522
24538,405.36193,524.90936
24539,424.63946,551.78527
24540,357.41046,536.68817
24541,926.16088,455.73996
24542,911.86029,434.56036
24543,932.50293,438.38977
24544,1026.4581,476.19027
24545,415.50299,535.84857
24546,1033.3696,482.42215
24547,903.62799,448.33828
24548,1046.7181,482.71936
24549,493.34561,486.80233
24550,523.61743,516.35595
24551,1018.0065,489.98678
24552,435.79922,523.46612
24553,453.28985,513.09234
24554,469.38559,538.80700
24555,480.26510,524.05999
24556,1070.5725,482.26684
24557,500.74383,501.44512
24558,881.05346,448.61264
24559,914.38201,441.60128
24560,426.49032,527.40594
24561,1025.1068,493.15887
24562,922.63262,436.71609
24563,918.33166,451.58282
24564,487.08044,536.00140
24565,419.17077,522.87744
24566,466.55398,527.60003
24567,390.18466,521.39502
24568,932.95849,428.14166
24569,588.83770,451.04437
24570,879.28619,452.98465
24571,820.61987,456.29525
24572,422.29354,511.61279
24573,926.45996,433.19632
24574,1050.9729,469.93728
24575,446.43234,511.25668
24576,1044.3013,467.01406
24577,370.55487,531.34442
24578,472.35897,509.71505
24579,911.62268,494.00701
24580,468.88586,530.32305
24581,502.64001,517.06384
24582,443.76431,542.79357
24583,896.65374,462.37692
24584,852.61138,453.05603
24585,464.80700,514.80511
24586,472.12237,529.04241
24587,491.72903,516.57324
24588,951.18994,475.00756
24589,883.44281,448.49887
24590,1043.0080,460.03900
24591,1066.8783,472.13339
24592,358.92202,540.36529
24593,1003.5227,498.83190
24594,1034.5411,490.81384
24595,434.14263,538.18652
24596,487.87268,510.58450
24597,363.48516,526.88562
24598,1055.8479,484.75662
24599,932.26312,443.58599
24600,1037.8356,473.91674
24601,851.53607,464.49441
24602,638.16888,437.61987
24603,235.56001,555.59533
24604,875.85376,437.98669
24605,376.87912,545.24383
24606,462.06753,517.00006
24607,913.94757,446.58517
24608,922.60821,453.17105
24609,659.21960,446.19503
24610,415.76132,515.59161
24611,898.58367,457.26190
24612,1024.9860,476.86782
24613,262.41580,593.99932
24614,926.22088,445.62878
24615,977.91259,446.55740
24616,408.31997,528.95367
24617,461.30191,504.20401
24618,954.84393,450.53350
24619,294.18862,443.37640
24620,949.39971,443.90167
24621,935.65100,452.75436
24622,479.41845,505.62115
24623,1030.5534,484.99142
24624,924.56506,431.78210
24625,375.40603,550.94665
24626,416.34130,515.84600
24627,319.63690,468.37747
24628,911.36523,450.09494
24629,924.88861,443.44201
24630,1029.2113,466.35339
24631,376.02987,526.33740
24632,942.30041,440.98800
24633,361.26110,543.18847
24634,468.50189,518.22363
24635,326.54003,436.98956
24636,1051.7036,479.14456
24637,420.40744,519.21289
24638,359.95364,535.47149
24639,928.77002,446.93374
24640,969.88226,450.24377
24641,366.96057,547.87884
24642,850.54168,451.61883
24643,1015.2155,493.71453
24644,1061.6223,464.85418
24645,1024.0283,491.64291
24646,1027.1159,466.29388
24647,922.23846,447.22665
24648,901.26202,442.79409
24649,1060.6402,465.56488
24650,373.49670,538.21502
24651,433.10498,526.69561
24652,880.95294,453.21673
24653,388.92764,528.95361
24654,464.76004,542.90423
24655,429.62631,524.25012
24656,886.57031,465.03601
24657,406.99911,530.76599
24658,1046.4964,475.11215
24659,1023.3679,465.04321
24660,433.28686,519.47424
24661,911.95434,457.80938
24662,979.08648,490.68719
24663,917.00775,440.66021
24664,461.40533,525.20916
24665,967.58429,465.41021
24666,956.89386,439.22140
24667,945.96466,439.32971
24668,460.89492,520.45965
24669,1040.3728,488.68331
24670,908.23761,449.80529
24671,467.97451,524.63446
24672,893.62847,458.31018
24673,400.61550,526.76013
24674,940.49786,449.21102
24675,477.03262,516.36419
24676,1049.5491,488.11563
24677,894.71386,448.03506
24678,447.15054,528.20898
24679,1073.5140,448.11511
24680,457.37027,531.08740
24681,944.44360,446.87045
24682,886.65704,432.04504
24683,906.79785,448.08401
24684,454.48315,527.25732
24685,939.54235,461.27194
24686,1061.2469,475.70660
24687,1062.8359,471.10540
24688,934.17334,440.93927
24689,877.10339,448.88397
24690,463.79766,523.88830
24691,1062.9910,491.12689
24692,1049.3925,475.12475
24693,1049.5087,478.82598
24694,422.57110,534.00543
24695,459.35952,522.27349
24696,862.07830,441.63296
24697,921.21246,437.22219
24698,1022.9194,485.5495
24699,511.15976,511.99597
24700,458.57806,528.87085
24701,1065.9871,465.90161
24702,543.74243,501.46228
24703,489.24487,501.04980
24704,467.31176,501.80423
24705,909.89154,442.11773
24706,932.34466,462.22253
24707,849.15332,446.53814
24708,1056.6215,463.50891
24709,940.71643,458.52056
24710,705.31427,464.53826
24711,1045.4951,487.57931
24712,844.89550,406.97143
24713,396.81765,524.17804
24714,405.06137,512.06872
24715,1023.5708,477.12912
24716,332.49560,512.36773
24717,1063.8997,465.24221
24718,895.55072,463.79541
24719,424.53552,540.30377
24720,440.71402,541.51702
24721,1033.6794,463.06301
24722,1049.2832,476.41824
24723,1044.8075,485.28543
24724,487.02160,513.88885
24725,1051.0860,482.36593
24726,423.44256,553.00103
24727,905.08905,456.64700
24728,1038.4663,465.20459
24729,443.53921,533.10870
24730,1047.7172,488.17858
24731,439.82870,523.70269
24732,952.58148,448.48284
24733,431.13482,525.16265
24734,1003.8858,505.83554
24735,1061.9343,478.89312
24736,427.49661,524.11218
24737,214.65367,452.23556
24738,475.26220,522.64941
24739,1039.3764,476.72341
24740,402.57208,533.39794
24741,1061.7934,474.48587
24742,892.18780,443.36352
24743,414.68829,558.29858
24744,470.28970,515.44012
24745,457.92599,525.34558
24746,967.18444,449.88656
24747,378.39471,549.11877
24748,926.31945,458.63244
24749,419.7677,535.52954
24750,1052.1789,492.11972
24751,1040.5218,480.08761
24752,1043.2113,467.54898
24753,921.80023,448.54577
24754,1051.6447,477.49908
24755,472.42382,523.54748
24756,416.66848,525.10455
24757,424.00607,539.17010
24758,935.35314,459.89056
24759,900.73736,466.92834
24760,532.76843,513.65710
24761,1027.3313,465.23367
24762,1057.2221,471.03714
24763,1023.6639,467.68029
24764,908.69696,445.37429
24765,1016.1484,477.74417
24766,1032.6608,488.12207
24767,907.41650,464.20632
24768,462.60540,522.77832
24769,466.75680,507.45690
24770,1037.4061,481.08239
24771,874.60937,454.11297
24772,446.42627,532.21875
24773,1015.0368,492.71661
24774,687.38183,468.38073
24775,494.62283,513.05560
24776,328.49261,546.78753
24777,459.82132,494.15457
24778,410.59884,528.75488
24779,500.25293,520.17779
24780,1055.5472,477.85592
24781,819.73602,476.52377
24782,472.89621,542.54064
24783,461.92175,488.37396
24784,877.63354,470.29934
24785,1052.8377,483.87747
24786,948.30957,436.62735
24787,1063.9804,492.69143
24788,844.19024,464.98727
24789,1019.5818,496.79260
24790,924.84057,452.31295
24791,938.76055,452.60434
24792,895.36865,433.74762
24793,1066.8815,476.52716
24794,464.30719,523.07653
24795,466.03057,518.32006
24796,878.50878,454.88876
24797,835.71771,475.72814
24798,780.41449,470.59359
24799,1055.5113,469.77236
24800,447.93658,523.99078
24801,730.43609,487.59573
24802,1052.4133,473.00460
24803,454.89141,525.59875
24804,395.49758,543.87408
24805,422.51437,531.00036
24806,818.55383,471.59350
24807,395.24197,539.03942
24808,934.02124,459.21517
24809,481.73663,516.36413
24810,396.75231,552.68499
24811,825.69030,451.81790
24812,895.13391,440.9534
24813,901.99487,437.78244
24814,902.08367,466.48513
24815,1011.5361,480.20602
24816,440.85772,530.86682
24817,1025.5040,482.02743
24818,434.50894,531.97668
24819,450.13293,517.30157
24820,471.74725,462.93457
24821,1048.9686,470.97869
24822,930.52142,460.91186
24823,445.50024,534.77801
24824,1029.4052,482.20007
24825,1011.3299,485.13934
24826,1039.0941,449.40573
24827,949.55059,435.26049
24828,453.61178,520.03515
24829,917.05145,441.92477
24830,469.07394,513.82244
24831,1044.0039,472.62344
24832,1035.6746,487.34826
24833,928.44378,441.95242
24834,446.33010,525.65216
24835,438.42691,504.37182
24836,1049.7948,487.77429
24837,477.18051,509.91220
24838,714.89166,472.93255
24839,1038.1162,472.60525
24840,436.87323,504.90811
24841,357.44485,561.79876
24842,889.85028,447.96255
24843,956.72576,440.60864
24844,421.60714,532.38256
24845,1061.6846,493.15408
24846,440.28631,515.87390
24847,938.78710,439.57977
24848,471.01800,522.09631
24849,964.76385,443.68673
24850,630.37188,484.72100
24851,941.63262,430.22647
24852,422.58480,531.18823
24853,1029.7293,470.25939
24854,871.86645,451.81424
24855,815.08435,466.85363
24856,920.65045,455.42269
24857,463.41366,525.83520
24858,870.08264,469.38348
24859,832.03814,457.19906
24860,932.01257,444.49145
24861,886.88519,474.43893
24862,361.64898,539.81628
24863,1040.3332,464.18774
24864,1021.4899,477.39657
24865,905.79461,438.92480
24866,1057.4793,474.48059
24867,1064.7503,455.95211
24868,336.10510,568.30310
24869,1057.5075,478.50366
24870,1054.1217,468.79742
24871,918.41015,451.00924
24872,439.91259,528.47912
24873,430.66223,536.82110
24874,468.51391,496.32055
24875,903.14386,412.92929
24876,886.09356,447.07437
24877,535.33386,510.18240
24878,1024.6317,459.44671
24879,1042.7528,467.71386
24880,432.87704,551.41632
24881,1009.1893,467.21844
24882,437.05114,531.94677
24883,910.88958,454.99606
24884,482.07669,491.40451
24885,424.46142,500.82309
24886,355.42315,535.97839
24887,417.92895,533.70013
24888,913.77771,466.68161
24889,456.85632,538.63793
24890,416.46505,533.69415
24891,459.15756,520.72351
24892,685.36016,452.23709
24893,905.51080,450.92199
24894,864.66156,437.51010
24895,383.97485,543.45111
24896,487.77847,512.66540
24897,455.86022,527.81329
24898,1038.8719,487.98068
24899,408.84137,527.27594
24900,456.64453,522.15527
24901,936.17053,456.26333
24902,1039.7650,457.94860
24903,491.84115,507.67065
24904,437.07617,503.54718
24905,480.67617,502.41564
24906,495.81317,435.40506
24907,890.83923,447.53121
24908,917.18804,471.06384
24909,925.82812,463.61804
24910,974.56665,437.38955
24911,942.50488,450.65942
24912,1020.4736,458.31427
24913,1051.4888,470.23104
24914,942.37713,449.01675
24915,410.32919,525.30291
24916,1026.9450,463.07479
24917,922.05572,466.65155
24918,915.82666,453.93878
24919,456.75698,510.19866
24920,1066.9367,490.62478
24921,415.87200,520.88330
24922,1033.1605,457.93917
24923,984.54962,495.90988
24924,1057.8551,476.70278
24925,353.68939,534.72546
24926,405.23739,549.43231
24927,853.65496,442.50012
24928,383.58181,516.03955
24929,450.56906,529.44171
24930,399.84387,526.13244
24931,940.39770,459.49810
24932,1059.9934,489.06481
24933,1022.7887,458.58187
24934,467.64190,540.28765
24935,912.74774,448.84182
24936,426.60153,534.74542
24937,441.46536,538.20874
24938,915.67419,451.71548
24939,782.36499,454.96319
24940,1031.2039,499.70602
24941,1033.2895,482.85437
24942,485.96814,531.49920
24943,921.69482,445.83303
24944,940.91491,430.50314
24945,919.40673,455.17413
24946,462.42382,514.03808
24947,914.07428,457.78393
24948,850.64477,480.03723
24949,409.43908,523.57568
24950,890.43780,467.25137
24951,512.03332,518.85003
24952,409.57708,521.14147
24953,389.54846,541.38501
24954,950.55932,429.75790
24955,925.72186,443.59436
24956,940.88562,438.54916
24957,387.31753,552.41619
24958,1045.5388,458.41397
24959,427.53833,525.42828
24960,873.39526,454.3302
24961,423.13110,520.14953
24962,275.36746,538.68518
24963,921.52093,430.03488
24964,890.55871,440.45095
24965,911.56134,464.42120
24966,458.60238,541.62902
